Symbol,Date,Open,High,Low,Close,Percent Change,Volume ,Turn Over
NRIC,3/17/2025,1315.2,1315.2,1276.3,1289,-0.04%,"238,031.00","307,404,430.50"
NRIC,3/16/2025,1308,1308,1255.9,1289.5,-1.40%,"266,627.00","341,614,539.30"
NRIC,3/12/2025,1275,1315.9,1267,1307.8,2.17%,"296,841.00","386,798,300.20"
NRIC,3/11/2025,1300,1321,1277,1280,-1.54%,"414,831.00","533,685,918.50"
NRIC,3/10/2025,1304,1320,1285,1300,-0.31%,"563,913.00","735,090,929.80"
NRIC,3/9/2025,1345,1349,1287,1304,-3.41%,"456,857.00","599,884,261.30"
NRIC,3/5/2025,1339.9,1370,1326.3,1345,0.30%,"664,098.00","903,148,283.40"
NRIC,3/4/2025,1332,1389.9,1315.1,1341,0.68%,"470,960.00","642,535,252.50"
NRIC,3/3/2025,1301,1340,1301,1332,0.68%,"552,102.00","734,202,929.30"
NRIC,3/2/2025,1348.1,1348.1,1296,1323,0.10%,"744,448.00","975,377,331.80"
NRIC,2/27/2025,1330,1345,1305,1321.7,1.36%,"578,340.00","764,236,780.00"
NRIC,2/25/2025,1227,1307,1227,1304,6.28%,"647,466.00","830,365,991.30"
NRIC,2/24/2025,1152.9,1245.4,1152.9,1227,6.43%,"668,603.00","806,714,316.50"
NRIC,2/23/2025,1055.5,1161.7,1038.1,1152.9,7.05%,"537,255.00","602,946,703.44"
NRIC,2/20/2025,1041,1080,1015.1,1077,2.09%,"630,897.00","656,607,856.80"
NRIC,2/18/2025,1011,1061,1011,1055,4.35%,"491,364.00","516,824,657.30"
NRIC,2/17/2025,961,1015,961,1011,3.16%,"325,068.00","326,435,355.00"
NRIC,2/16/2025,971,984,971,980,0.20%,"96,452.00","94,587,349.90"
NRIC,2/13/2025,974,984,968,978,0.36%,"129,607.00","126,065,824.80"
NRIC,2/12/2025,960.4,993.9,960.4,974.5,-0.56%,"94,689.00","92,908,214.90"
NRIC,2/11/2025,974,989,972.1,980,0.00%,"127,192.00","124,513,372.40"
NRIC,2/10/2025,971,980,968,980,1.24%,"141,762.00","137,929,929.10"
NRIC,2/9/2025,971,986,962,968,-2.21%,"162,480.00","158,071,264.80"
NRIC,2/6/2025,998.9,998.9,971,989.9,-0.90%,"227,529.00","222,708,900.60"
NRIC,2/5/2025,988,999.2,977,998.9,1.10%,"339,300.00","337,639,357.50"
NRIC,2/4/2025,948.7,997.2,948.7,988,2.07%,"273,126.00","268,453,589.00"
NRIC,2/3/2025,966,980,947.9,968,0.21%,"232,527.00","223,967,995.30"
NRIC,2/2/2025,955,969,948.1,966,2.06%,"276,984.00","266,158,343.10"
NRIC,1/28/2025,920,947,920,946.5,3.10%,"310,474.00","290,391,140.30"
NRIC,1/27/2025,935.2,948,899,918,-1.84%,"248,560.00","228,087,838.80"
NRIC,1/26/2025,935.3,942.4,900,935.2,1.98%,"411,627.00","384,259,775.30"
NRIC,1/23/2025,938.4,938.4,886,917,-0.33%,"154,619.00","139,238,418.80"
NRIC,1/22/2025,888.3,935,875,920,5.64%,"450,191.00","412,944,419.70"
NRIC,1/21/2025,835.8,875,821,870.9,5.82%,"239,210.00","205,360,521.70"
NRIC,1/20/2025,797.9,839,785,823,4.84%,"189,619.00","155,046,910.00"
NRIC,1/19/2025,784.7,791.9,770.3,785,0.04%,"55,534.00","43,604,726.50"
NRIC,1/16/2025,766.1,799.9,766.1,784.7,0.86%,"95,296.00","75,225,040.30"
NRIC,1/15/2025,750,779,750,778,2.37%,"63,704.00","49,069,908.70"
NRIC,1/13/2025,750.1,765,746.1,760,0.93%,"51,416.00","38,769,093.80"
NRIC,1/12/2025,764.3,764.3,744,753,0.48%,"49,247.00","36,927,781.80"
NRIC,1/9/2025,746,754.8,740,749.4,0.46%,"45,265.00","33,881,698.60"
NRIC,1/8/2025,763.9,763.9,741,746,-0.40%,"16,455.00","12,314,837.20"
NRIC,1/7/2025,779,779,741.9,749,-1.96%,"76,364.00","57,095,599.70"
NRIC,1/6/2025,754,764.5,737.6,764,3.24%,"29,021.00","21,795,071.50"
NRIC,1/5/2025,727.3,742.8,727,740,1.30%,"20,555.00","15,133,976.10"
NRIC,1/2/2025,733,740,728.2,730.5,-1.28%,"11,193.00","8,191,341.40"
NRIC,1/1/2025,748.3,748.3,733.2,740,-1.33%,"14,622.00","10,783,757.70"
NRIC,12/31/2024,726,755,722,750,2.88%,"31,407.00","22,880,910.50"
NRIC,12/29/2024,730,740,725,729,-0.27%,"18,607.00","13,578,456.90"
NRIC,12/26/2024,733,742,725,731,-0.95%,"15,216.00","11,151,725.00"
NRIC,12/24/2024,736.9,745,733.3,738,0.56%,"13,963.00","10,313,703.50"
NRIC,12/23/2024,730,738,730,733.9,1.23%,"18,084.00","13,245,290.30"
NRIC,12/22/2024,725.2,768,725,725,-2.03%,"18,074.00","13,294,941.30"
NRIC,12/19/2024,751,759,737.1,740,-1.35%,"27,780.00","20,671,039.60"
NRIC,12/18/2024,751,794,750,750.1,0.15%,"26,544.00","20,283,724.60"
NRIC,12/17/2024,742.2,759,742.2,749,-0.13%,"12,473.00","9,361,479.70"
NRIC,12/16/2024,767,770,746,750,-2.22%,"23,598.00","17,777,429.80"
NRIC,12/12/2024,776.1,784,765,767,-1.03%,"22,408.00","17,328,599.60"
NRIC,12/11/2024,787,787,770,775,0.39%,"15,691.00","12,133,799.10"
NRIC,12/10/2024,775,822,771,772,-0.27%,"17,665.00","13,718,158.80"
NRIC,12/9/2024,777,787,770,774.1,-0.14%,"17,277.00","13,379,010.20"
NRIC,12/8/2024,792.9,842,766,775.2,-0.49%,"25,877.00","20,177,545.00"
NRIC,12/5/2024,785,797,775,779,-0.13%,"25,061.00","19,569,561.10"
NRIC,12/4/2024,800.8,814,778.1,780,-0.65%,"31,823.00","25,262,068.40"
NRIC,12/3/2024,799.6,800,782.5,785.1,0.14%,"26,531.00","20,916,893.20"
NRIC,12/2/2024,777,794.9,777,784,-0.13%,"21,032.00","16,535,793.90"
NRIC,12/1/2024,799.1,799.1,780,785,-1.76%,"36,991.00","29,109,924.40"
NRIC,11/28/2024,814,825,795.2,799.1,-2.31%,"25,150.00","20,271,860.60"
NRIC,11/27/2024,816,845.7,812.1,818,0.62%,"37,914.00","31,071,772.60"
NRIC,11/26/2024,805.8,868,796.8,813,2.91%,"45,645.00","36,892,547.70"
NRIC,11/25/2024,786.4,836,772.1,790,2.46%,"41,652.00","33,049,053.10"
NRIC,11/24/2024,780,795,771,771,-1.15%,"23,826.00","18,529,597.90"
NRIC,11/21/2024,790,802,780,780,-1.89%,"36,874.00","28,945,428.60"
NRIC,11/20/2024,812,812,790,795,-0.50%,"15,213.00","12,098,122.80"
NRIC,11/19/2024,811,816,796,799,-2.08%,"39,991.00","32,084,373.70"
NRIC,11/17/2024,815,876,808,816,1.24%,"63,104.00","51,719,179.00"
NRIC,11/14/2024,813,813,797,806,0.25%,"32,673.00","26,238,657.70"
NRIC,11/13/2024,803.1,814,802,804,-0.74%,"17,045.00","13,741,760.10"
NRIC,11/12/2024,820,830,808.3,810,-1.22%,"31,043.00","25,425,954.00"
NRIC,11/11/2024,820,830,814.2,820,0.74%,"36,388.00","29,947,422.30"
NRIC,11/10/2024,809,819,792.9,814,2.52%,"30,643.00","24,898,300.50"
NRIC,11/6/2024,795,805,791,794,-0.13%,"16,643.00","13,227,715.80"
NRIC,11/5/2024,813,813,790,795,-0.50%,"9,673.00","7,710,430.60"
NRIC,10/30/2024,818.7,818.7,790.1,799,-0.87%,"13,948.00","11,186,435.30"
NRIC,10/29/2024,792.5,808,792.1,806,1.51%,"21,184.00","17,030,203.80"
NRIC,10/28/2024,783.3,800,783.2,794,0.63%,"10,300.00","8,174,897.50"
NRIC,10/27/2024,799.9,799.9,784,789,-0.50%,"17,487.00","13,785,509.30"
NRIC,10/24/2024,804,804,790,793,-1.25%,"22,656.00","18,020,242.00"
NRIC,10/23/2024,824.1,824.1,795,803,-0.62%,"17,117.00","13,772,925.70"
NRIC,10/22/2024,790,813,790,808,1.00%,"34,734.00","27,900,578.60"
NRIC,10/21/2024,817,823.9,797,800,-3.23%,"44,992.00","36,356,812.00"
NRIC,10/20/2024,822.5,840,815.7,826.7,-1.23%,"56,475.00","46,702,467.10"
NRIC,10/17/2024,820,875,820,837,0.84%,"90,155.00","76,137,982.20"
