Symbol,Date,Open,High,Low,Close,Percent Change,Volume ,Turn Over
NABIL,10/2/2024,571,579.3,565,565,-0.53%,"56,823.00","32,409,462.50"
NABIL,10/1/2024,550,571,550,568,3.27%,"74,522.00","42,116,162.60"
NABIL,9/30/2024,540,550.5,540,550,1.57%,"49,497.00","27,116,381.20"
NABIL,9/29/2024,550,550,540,541.5,-1.55%,"46,227.00","25,111,657.40"
NABIL,9/26/2024,555.2,562,549,550,-0.90%,"50,686.00","28,014,233.90"
NABIL,9/25/2024,550,560,545.1,555,0.27%,"50,441.00","27,867,328.70"
NABIL,9/24/2024,567,567,552.1,553.5,-2.55%,"66,337.00","36,962,336.00"
NABIL,9/23/2024,573.2,573.2,555,568,1.07%,"123,568.00","69,577,465.00"
NABIL,9/22/2024,556,578,556,562,1.08%,"55,026.00","31,054,968.70"
NABIL,9/18/2024,562,565,550,556,-0.93%,"68,886.00","38,431,118.40"
NABIL,9/16/2024,571,571,560.1,561.2,-1.72%,"56,485.00","31,829,007.50"
NABIL,9/15/2024,574,590,570,571,0.35%,"100,482.00","58,344,637.90"
NABIL,9/12/2024,572.7,572.7,554,569,1.34%,"91,654.00","51,619,177.40"
NABIL,9/11/2024,577,577.5,560,561.5,-1.46%,"78,865.00","44,418,906.70"
NABIL,9/10/2024,583,583,567.5,569.8,-0.56%,"97,919.00","56,103,877.30"
NABIL,9/9/2024,588,592,572,573,-2.22%,"93,805.00","54,213,108.50"
NABIL,9/8/2024,603.8,603.8,585,586,-1.01%,"99,880.00","59,097,867.60"
NABIL,9/5/2024,596,598,585,592,-0.50%,"92,820.00","54,792,436.20"
NABIL,9/4/2024,622.2,622.2,595,595,-2.46%,"139,235.00","83,634,651.90"
NABIL,9/3/2024,615,623,610,610,-0.28%,"107,180.00","65,893,261.80"
NABIL,9/2/2024,600,612,585,611.7,2.81%,"174,550.00","104,924,105.60"
NABIL,9/1/2024,614,614,589,595,-1.65%,"150,454.00","89,809,421.50"
NABIL,8/29/2024,625,625,600,605,-1.79%,"155,077.00","93,909,055.40"
NABIL,8/28/2024,617.7,630,609.7,616,1.72%,"256,298.00","158,681,461.10"
NABIL,8/27/2024,625,640,605,605.6,-4.91%,"307,846.00","189,731,911.00"
NABIL,8/25/2024,654,654,636,636.9,-2.61%,"206,816.00","132,777,526.90"
NABIL,8/22/2024,658.3,668,652,654,-0.65%,"210,335.00","138,210,719.00"
NABIL,8/21/2024,675,675,651,658.3,-0.56%,"251,551.00","165,831,119.00"
NABIL,8/18/2024,670,682,656,662,0.30%,"385,734.00","257,782,857.60"
NABIL,8/15/2024,657.9,673,647,660,2.33%,"460,088.00","304,494,325.90"
NABIL,8/14/2024,650,650,640,645,-0.45%,"160,074.00","103,059,752.05"
