Symbol,Date,Open,High,Low,Close,Percent Change,Volume ,Turn Over
SHIVM,5/19/2025,523.2,528,518,519.7,-0.26%,"220,479.00","114,965,577.40"
SHIVM,5/18/2025,535,535,520.1,521.05,-0.71%,"234,155.00","122,385,964.60"
SHIVM,5/15/2025,533,533,524,524.75,-0.36%,"120,169.00","63,227,129.00"
SHIVM,5/14/2025,543.5,543.5,525.2,526.65,-1.18%,"91,220.00","48,409,573.00"
SHIVM,5/13/2025,540.7,549,531.1,532.94,0.53%,"262,702.00","141,710,983.10"
SHIVM,5/11/2025,538,546,528.5,530.12,-2.09%,"165,976.00","88,935,523.20"
SHIVM,5/8/2025,534,548,528.1,541.46,1.71%,"167,315.00","90,352,744.20"
SHIVM,5/7/2025,534.8,536,521.3,532.35,1.53%,"143,462.00","75,791,160.10"
SHIVM,5/6/2025,530,530,522.2,524.34,0.42%,"86,466.00","45,425,713.10"
SHIVM,5/5/2025,526,527,520,522.15,-0.64%,"75,049.00","39,248,039.30"
SHIVM,5/4/2025,537,537,525,525.51,-0.35%,"89,541.00","47,233,216.30"
SHIVM,4/30/2025,540.5,540.5,527,527.38,-0.84%,"131,826.00","69,825,822.00"
SHIVM,4/29/2025,538,544.9,531.1,531.85,-1.08%,"99,945.00","53,428,504.30"
SHIVM,4/28/2025,539.9,545,536,537.63,0.29%,"84,572.00","45,637,107.40"
SHIVM,4/27/2025,542,552,535.1,536.08,-1.01%,"111,872.00","60,519,635.60"
SHIVM,4/24/2025,548.1,556,540,541.56,-1.19%,"104,596.00","57,189,406.50"
SHIVM,4/23/2025,540,558.5,540,548.1,-0.49%,"160,794.00","88,296,794.90"
SHIVM,4/22/2025,549.8,563,540.3,550.82,1.88%,"223,028.00","123,707,326.50"
SHIVM,4/21/2025,532.5,545,526,540.64,1.68%,"106,708.00","57,487,115.30"
SHIVM,4/20/2025,537,540,530.1,531.7,-1.01%,"68,219.00","36,401,496.40"
SHIVM,4/17/2025,532,545.1,532,537.1,1.21%,"100,719.00","54,315,849.90"
SHIVM,4/16/2025,537,537,529.8,530.66,-0.43%,"73,254.00","38,977,975.30"
SHIVM,4/15/2025,527,536,523,532.95,2.25%,"81,129.00","42,989,645.30"
SHIVM,4/13/2025,528.6,537.9,520,521.21,-2.07%,"187,062.00","97,750,328.10"
SHIVM,4/10/2025,541,541,530,532.24,-0.09%,"62,696.00","33,444,731.40"
SHIVM,4/9/2025,533,535.8,530,532.74,1.81%,"81,952.00","43,615,463.80"
SHIVM,4/8/2025,528,529,520.1,523.28,-0.56%,"67,283.00","35,215,003.30"
SHIVM,4/7/2025,536,536.2,525,526.25,-2.22%,"60,378.00","31,982,029.90"
SHIVM,4/3/2025,546.7,546.7,536,538.22,0.41%,"75,288.00","40,718,620.30"
SHIVM,4/2/2025,530,538,528.4,536.03,0.42%,"43,545.00","23,262,868.30"
SHIVM,4/1/2025,535,543,530,533.79,-1.30%,"56,240.00","30,025,894.30"
SHIVM,3/30/2025,538,549,535,540.81,0.64%,"99,371.00","54,070,120.90"
SHIVM,3/27/2025,536.7,540,521.6,537.38,2.12%,"90,732.00","48,301,563.50"
SHIVM,3/26/2025,518.5,528.9,513,526.2,1.49%,"58,431.00","30,542,054.10"
